Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"73","'268","Georgia","23082","Total FDI inflows","6110","Value US$","million USD",,,,"0.010000","8.000000",,,"242.586000","265.332000","82.207000","131.231880","109.839840","160.211960","334.649090","492.329440","452.752290","1171.179500","1764.720822","1575.243254","666.774603","865.637672","1133.971146","1048.227046","1039.174152","1836.979977","1728.758130","1653.993370","1990.526440","1351.529670","1354.023061","595.257421","1252.728513","2097.898124","1594.746928"
"73","'268","Georgia","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD",,,,"0.017626","13.806339",,,"388.356172","425.481048","175.005060","260.508255","217.057967","316.591652","624.829159","757.286981","610.192252","1429.600641","1846.349828","1342.034737","650.429609","830.015293","946.018511","852.639803","840.111072","1512.567986","1728.758130","1680.930911","1977.148872","1298.943505","1375.761877","621.953341","1230.150343","1717.064658","1147.800266"
"73","'268","Georgia","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,,,,"0.968000","3.163980","4.060400","4.092500","3.762500","9.570500","-89.477330","-13.381400","73.894030","146.612130","-18.526200","135.148020","146.616080","296.952360","119.904000","406.652000","309.151000","407.172890","269.427510","340.190790","281.534700","22.860730","321.986600","331.630300","53.021800"
"73","'268","Georgia","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,,,,"2.060711","6.280813","8.023884","8.087107","7.025029","14.721068","-120.592153","-16.334010","77.312076","124.906786","-18.072058","129.586462","122.314863","241.544428","96.935319","334.836963","309.151000","413.804257","267.616791","326.954433","286.054735","23.885981","316.183373","271.429132","38.161814"
"79","'276","Germany","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"-13.819790","51.006255","-10.352454","27.086997",,"-18.653932","41.397946","32.848004","-17.577910","1.389192",,"1.390134","15126.674496","27.890298","-35.869435","37.723289","3.320715","30.501237","37.790574","-42.540000","41.018565","-15.486804","0.000011",
"79","'276","Germany","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-20.158053","75.613787","-14.393793","30.995072",,"-19.080871","41.811797","29.879615","-14.805183","1.211453",,"1.190948","13814.295056","24.174333","-30.540432","37.723289","3.285838","29.114465","33.827157","-39.331799","36.487406","-12.913846","0.000009",
"79","'276","Germany","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"-0.006970","0.193103","-0.019342","0.083685",,"-0.039322","0.074422","0.040954","-0.216763","0.006185",,"0.001432","23.365617","0.217820","1.192053","0.123403","0.026300","0.091703","0.060880","-0.080746","0.071965","-0.033328","0.000000",
"79","'276","Germany","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"-785.885388","-1079.184974","-647.498941","2609.380678","-91.883804","1231.159528","233.333877","276.470701","-1332.991541","45.843330","490.037018","-18.071745","42.400430","31.874626","-284.298487","267.391546","999.535100","-412.331537","207.848157","-1221.788115","236.503234","-254.593173","-1933.714818",
"79","'276","Germany","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-1146.321292","-1599.828552","-900.266307","2985.858582","-94.513729","1259.337498","235.666495","251.486757","-1122.726393","39.977941","445.363446","-15.482330","38.721799","27.627809","-242.061205","267.391546","989.037238","-393.584429","186.049362","-1129.645604","210.377654","-212.295376","-1722.740380",
"79","'276","Germany","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,"-0.396359","-4.085643","-1.209755","8.061648","0.901779","2.595224","0.419467","0.344692","-16.437861","0.204120","0.746781","-0.018621","0.065494","0.248937","9.448124","0.874710","7.916192","-1.239683","0.334843","-2.319102","0.414933","-0.547893","-17.494307",
"79","'276","Germany","23082","Total FDI inflows","6110","Value US$","million USD","2962.363760","4727.249720","-2089.399030","368.234820","7134.509090","12024.484870","6572.645650","12244.633980","24593.236230","56075.693540","198276.211535","26414.081306","53523.128323","32367.832386","-10189.168886","47439.436900","55626.294470","80207.982612","8109.276010","22459.063990","65619.929938","97050.830258","64739.031780","12804.303075","-3009.047069","30569.177854","12626.463882","33261.034105","62073.379847","52683.664399","56997.875514","46467.661509","11053.394817","36697.688250"
"79","'276","Germany","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","3914.707118","6224.322678","-2458.366109","441.546247","8228.144091","12008.991329","6851.054629","14668.022122","29691.303829","70387.284599","289212.964741","39157.329346","74417.216788","37037.819326","-10480.806195","48525.199523","56182.385496","72959.794129","6830.124521","19585.556753","59637.776454","83144.877823","59122.319773","11098.321225","-2562.002938","30569.177854","12493.851355","31748.784487","55563.219202","48710.467191","50701.544885","38747.581381","9847.434282","29820.798950"
"79","'276","Germany","23083","FDI outflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,"1.842639","40.268096","-25.410569","41.759120","21.108442","-3.730786",,"12.318002","74.706119","22.227069","22.515214","36.143490","-17513.947172","39.843283","75.724363","29.956729","-27.672622","-50.835395","-64.952549","-2.678903",,"0.000012","0.000011",
"79","'276","Germany","23083","FDI outflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"2.687740","59.695095","-35.330218","47.784069","21.712613","-3.816174",,"11.204856","62.922029","19.383244","20.462645","30.964661","-15994.449665","34.534762","64.474246","29.956729","-27.381983","-48.524108","-58.140426","-2.476871",,"0.000010","0.000009",
"79","'276","Germany","23083","FDI outflows to Agriculture, Forestry and Fishing","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,"0.003258","0.101472","-0.134115","0.717332","0.102731","-0.004916",,"0.007220","0.102678","0.031916","0.017825","0.033633","-17.740613","0.100810","0.090057","0.030246","-0.045814","-0.057596","-0.082413","-0.001773",,"0.000000","0.000000",
"79","'276","Germany","23084","FDI outflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,"-240.464345","1152.562393","-677.615171","468.379317","-494.185866","871.760434","889.428595","-7682.326953","-1523.418904","1348.905247","900.608573","27.802684","160.607688","351.949001","-243.115061","-136.469544","-312.147174","-212.378984","2253.262980","213.115543","-167.404906","1198.817496","-574.476846",
"79","'276","Germany","23084","FDI outflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,"-350.750126","1708.606281","-942.139159","535.956450","-508.330595","891.712713","898.320133","-6988.094883","-1283.115878","1176.320629","818.505792","23.818970","146.673480","305.057061","-206.996264","-136.469544","-308.868772","-202.722939","2016.944223","197.043197","-148.912346","999.647432","-511.799594",
"79","'276","Germany","23084","FDI outflows to Food, Beverages and Tobacco","61420","Share of Total FDI outflows US$, 2015 prices","%",,,,,,,,,,,"-0.425171","2.904368","-3.576396","8.045754","-2.405124","1.148672","0.749305","-4.502647","-2.093819","1.936887","0.713012","0.025871","0.162686","0.890487","-0.289131","-0.137786","-0.516777","-0.240622","2.858984","0.141063","-0.325572","0.725773","-0.401789",
"79","'276","Germany","23085","Total FDI outflows","6110","Value US$","million USD","24234.822650","22937.187410","18599.513340","17196.168920","18859.384150","39048.613870","50804.707700","41798.144240","88824.870570","108688.382100","56557.029676","39683.761219","18946.873088","5821.447033","20547.205304","75892.901557","118700.455754","170618.007823","72757.900905","69642.963813","126310.352363","107465.715815","98722.333720","39523.208712","84084.598727","99044.713192","60402.691993","88262.672134","78813.423212","151078.411376","51418.635623","165178.081690","142979.795161","101253.752000"
"79","'276","Germany","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD","32025.855170","30201.166474","21884.002326","20619.733507","21750.302411","38998.299757","52956.731033","50070.594629","107237.867965","136427.739016","82496.160799","58828.853056","26343.257695","6661.357512","21135.313297","77629.888360","119887.093456","155199.698583","61281.120835","60732.549710","114795.437381","92067.463904","90157.254788","34257.332365","71592.429107","99044.713192","59768.297940","84249.712350","70547.592555","139684.664772","45738.621632","137735.598364","127380.244692","82279.509292"
"81","'288","Ghana","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,,,,,,,,"95.250000","297.740000","626.760000","13.060000","153.060000","24.250000","2.520000","6.470000","6.700000","8.580000","1.310000","1.000000","17.420000",,
"81","'288","Ghana","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,,,,,,,,"90.816306","247.315823","482.835193","10.373438","114.452696","21.711676","2.520000","5.958140","6.203423","7.574616","1.212361","0.907784","14.635273",,
"81","'288","Ghana","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,,,,,,,,"3.287771","11.780672","19.360040","0.396547","4.744090","0.722371","0.078940","0.185637","0.205837","0.287048","0.033764","0.053311","0.666720",,
"81","'288","Ghana","23082","Total FDI inflows","6110","Value US$","million USD","14.800000","20.000000","22.500000","125.000000","233.000000","106.500000","120.000000","81.800000","167.400000","243.700000","114.900000","89.300000","58.900000","110.020000","139.270000","144.970000","636.010000","855.400000","1220.420000","2897.100000","2527.360000","3237.390000","3293.430000","3226.330000","3357.000000","3192.300000","3485.300000","3255.000000","2989.045000","3879.831470","1875.782950","2612.789790","1510.872060","1354.393950"
"81","'288","Ghana","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","14.910661","18.867900","22.422045","150.692238","317.924040","127.348620","139.952027","100.009746","197.357137","290.856315","221.343689","168.601750","100.446828","159.494617","182.799865","167.228398","646.350854","747.819803","1010.633429","2762.245885","2099.335388","2493.978279","2615.941256","2412.532132","3005.612188","3192.300000","3209.568126","3013.752557","2638.795823","3590.655173","1702.805343","2195.114412","1410.552343","1265.786504"
"81","'288","Ghana","23085","Total FDI outflows","6110","Value US$","million USD",,,,,,,"1.299750","1.683510","26.675410","163.300000",,"9.553620","-2.042540","10.749650","-0.978660",,,,"7.960000","6.920000",,"25.350000","1.090000","8.813330","11.800000","221.400000","14.700000","15.900000","81.000000","587.810000","542.414000","198.904920","38.302430","55.755880"
"81","'288","Ghana","23085","Total FDI outflows","6184","Value US$, 2015 prices","million USD",,,,,,,"1.515855","2.058281","31.449119","194.898795",,"18.037593","-3.483305","15.583633","-1.284547",,,,"6.591700","6.597888",,"19.528802","0.865777","6.590287","10.564857","221.400000","13.537042","14.721556","71.508613","543.998633","492.394633","167.108375","35.759204","52.108207"
"84","'300","Greece","23080","FDI inflows to Agriculture, Forestry and Fishing","6110","Value US$","million USD",,,,,,,,,,,,,"6.870265","1.027049","-8.766212","35.206188","32.290398","4.188121","4.731388","1.125245","10.595395","-2.988789","14.159174","-3.190119","2.813758","1.725286","5.163711","10.310548","17.216532","-35.122325","24.683558","18.982322","12.756471","11.945594"
"84","'300","Greece","23080","FDI inflows to Agriculture, Forestry and Fishing","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,"9.731934","1.172660","-8.827420","34.621572","30.415560","3.496172","3.536748","0.864704","8.555393","-2.277422","11.705308","-2.605381","2.345218","1.725286","5.207448","10.152332","16.243165","-34.877322","24.205785","17.713680","12.414062","10.817286"
"84","'300","Greece","23080","FDI inflows to Agriculture, Forestry and Fishing","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,"17.376815","0.080543","-0.417157","5.647204","0.602967","0.198365","0.105174","0.046185","3.210273","-0.261453","0.813681","-0.113187","0.104724","0.136046","0.186747","0.295871","0.433309","-0.699739","0.768355","0.299963","0.150940","0.219987"
"84","'300","Greece","23081","FDI inflows to Food, Beverages and Tobacco","6110","Value US$","million USD",,,,,,,,,,,,,"-102.508117","234.607250","-98.315671","-70.312889","125.398142","-182.443289","-35.551324","-68.487156","389.499964","-77.486081","38.648634","-181.018660","-46.031113","22.435371","54.720949","68.391681","-5.456401","190.782522","164.081479","435.335901","418.185844","45.148816"
"84","'300","Greece","23081","FDI inflows to Food, Beverages and Tobacco","6184","Value US$, 2015 prices","million USD",,,,,,,,,,,,,"-145.205787","267.868944","-99.002146","-69.145309","118.117304","-152.300556","-26.574880","-52.629528","314.506953","-59.043489","31.950604","-147.838564","-38.366122","22.435371","55.184440","67.342205","-5.147914","189.451679","160.905530","406.241179","406.960901","40.884334"
"84","'300","Greece","23081","FDI inflows to Food, Beverages and Tobacco","61410","Share of Total FDI inflows US$, 2015 prices","%",,,,,,,,,,,,,"-259.271602","18.398343","-4.678535","-11.278450","2.341592","-8.641199","-0.790268","-2.811039","118.013644","-6.778317","2.221010","-6.422643","-1.713210","1.769127","1.978995","1.962564","-0.137328","3.800943","5.107561","6.879283","4.948147","0.831449"
"84","'300","Greece","23082","Total FDI inflows","6110","Value US$","million USD","1005.000000","1135.000000","1144.000000","977.000000","981.000000","1053.000000","1058.000000","984.000000","71.200000","561.900000","1108.162890","1589.337010","39.536963","1275.154227","2101.419853","623.426852","5355.250828","2111.319148","4498.641374","2436.364596","330.046554","1143.146291","1740.138046","2818.444784","2686.834589","1268.160435","2765.087113","3484.812643","3973.265169","5019.347114","3212.521197","6328.216132","8451.362545","5430.134052"
"84","'300","Greece","23082","Total FDI inflows","6184","Value US$, 2015 prices","million USD","1625.883484","1762.568872","1618.491224","1452.695679","1388.359169","1295.157144","1256.215527","1243.838834","92.678102","729.995937","1694.142327","2447.080981","56.005280","1455.940583","2116.092733","613.074544","5044.315487","1762.493323","3362.768075","1872.244763","266.500502","871.064128","1438.562138","2301.833582","2239.429295","1268.160435","2788.507616","3431.337921","3748.629692","4984.333614","3150.339881","5905.283666","8224.511096","4917.236642"
